xValue,yValue
11.87192464,4.249488008
11.8842907,4.451517354
11.89670706,4.674161939
11.90906525,4.821217314
11.92156601,4.298964583
11.93394923,4.205508831
11.94632363,4.44052256
11.95870852,4.697525877
11.97111297,4.678284987
11.98337555,4.263231501
11.99564648,4.418532971
12.00790095,4.814345567
12.02017188,4.586203585
12.03259563,4.184893592
12.04484606,4.705771973
12.05707526,4.532603962
12.06934357,4.719515466
12.08176422,4.301713281
12.09403467,4.455640402
12.10625553,4.5559679
12.11849523,4.734633308
12.13100553,4.297590234
12.14328551,4.407538177
12.15549994,4.577957489
12.16773939,4.782735533
12.17997551,4.414409923
12.19251275,4.327825918
12.20475435,4.403415129
12.21709514,4.823966012
12.22936916,4.465260847
12.24179244,4.250862358
12.25406027,4.373179445
12.26631832,4.856950395
12.27853012,4.492747833
12.29089379,4.18901664
12.30318451,4.347066808
12.31543255,4.82808906
12.32764816,4.505116977
12.33988595,4.209631879
12.35223222,4.305836329
12.36446786,4.814345567
12.37670684,4.540850058
12.38948345,4.209631879
12.40187764,4.32370287
12.41412425,4.823966012
12.42637539,4.748376801
12.43863535,4.322328521
12.4509449,4.237118865
12.46321845,4.701648925
12.47546458,4.790981629
12.48771787,4.487250436
12.50027609,4.286595439
12.5127697,4.245364961
12.52498603,4.6535467
12.53725576,4.590326633
12.54948068,4.355312904
12.56179905,4.261857152
12.57403946,4.694777179
12.58630991,4.650798001
12.59853482,4.301713281
12.61093497,4.628808413
12.62318325,4.649423652
12.63544822,4.642551906
12.64779353,4.287969789
12.66006064,4.282472391
12.67243648,4.649423652
12.68470669,4.609567523
12.69693661,4.5559679
12.70921016,4.301713281
12.7215836,4.650798001
12.73385477,4.626059714
12.74609923,4.524357867
12.75835061,4.238493214
12.77075934,4.683782384
12.78318501,4.676910638
12.79543591,4.528480915
12.80764747,4.211006228
12.8198595,4.525732216
12.83209968,4.69202848
12.84432173,4.287969789
12.85654879,4.271477597
12.86874843,4.499619579
12.88109565,4.701648925
12.89331031,4.309959377
12.9055407,4.399292081
12.91771889,4.454266053
12.92993379,4.740130705
12.94223928,4.426779067
12.9544611,4.403415129
12.96663523,4.465260847
12.97885036,4.686531083
12.99117661,4.24673931
13.00341225,4.380051191
13.01561022,4.694777179
13.02783847,4.665915844
13.04006863,4.347066808
13.05243731,4.338820712
13.06463695,4.649423652
13.0768702,4.657669748
13.08910489,4.274226296
13.10148358,4.358061602
13.11369133,4.778612486
13.12588739,4.503742627
13.13805604,4.18901664
13.15026259,4.345692459
13.16263866,4.661792796
13.17488074,4.454266053
13.18708563,4.217877975
13.19938397,4.305836329
13.21169472,4.778612486
13.22387767,4.609567523
13.23608565,4.222001023
13.2483263,4.355312904
13.26060987,4.748376801
13.27288508,4.47900434
13.28509665,4.259108453
13.29734468,4.419907321
13.30956173,4.759371595
13.32188845,4.565588345
13.3340888,4.213754927
13.34632683,4.582080537
13.35851979,4.738756356
13.37080741,4.550470503
13.38304377,4.292092836
13.39525795,4.564213996
13.40747213,4.5559679
13.41969705,4.301713281
13.43202448,4.298964583
13.44422531,4.44052256
13.45648384,4.678284987
13.46870255,4.443271258
13.48098636,4.322328521
13.493222,4.465260847
13.50542498,4.687905432
13.51764035,4.403415129
13.52981663,4.418532971
13.54209924,4.472132594
13.55430818,4.73188461
13.56651044,4.315456774
13.57877207,4.375928143
13.59113264,4.524357867
13.60334039,4.774489438
13.61557817,4.455640402
13.62778759,4.388297287
13.64001775,4.458389101
13.65232062,4.814345567
13.66453314,4.492747833
13.67673063,4.32370287
13.68906307,4.292092836
13.70137095,4.694777179
13.71362424,4.468009546
13.72579145,4.286595439
13.73804259,4.586203585
13.75027204,4.57658314
13.76260257,4.53672701
13.77479243,4.271477597
13.78701806,4.620562317
13.79922032,4.665915844
13.81152749,4.322328521
13.82374763,4.307210679
13.83599401,4.71264372
13.84818673,4.642551906
13.86039424,4.319579822
13.87275004,4.34294376
13.88495469,4.703023274
13.89715004,4.645300604
13.9093678,4.267354549
13.92162561,4.282472391
13.93383384,4.738756356
13.94602513,4.708520672
13.95823097,4.283846741
13.97044754,4.521609168
13.98277783,4.621936666
13.99636221,4.663167145
14.00903869,4.561465297
14.02147388,4.500993929
14.03384447,4.303087631
14.04615545,4.645300604
14.05849695,4.71126937
14.07094002,4.521609168
14.08329105,4.315456774
14.09558034,4.448768656
14.10784268,4.823966012
14.12012291,4.92566786
14.13262844,4.763494643
14.14492607,4.942160051
14.15724111,4.888560429
14.16951632,5.160681588
14.18198085,5.369582681
14.19428492,5.552371136
14.20659399,5.829989693
14.21886349,6.135095236
14.23136973,6.405842046
14.24367952,6.632609679
14.25596189,7.061406658
14.26824331,7.141118917
14.28069425,7.194718539
14.29299569,7.396747885
14.30530143,7.391250488
14.317559,7.565792848
14.32982159,7.644130758
14.34223747,7.295046038
14.35458016,7.198841587
14.36685705,7.464091001
14.37914205,7.424234871
14.39161587,7.119129328
14.40400457,6.896484743
14.41628957,6.970699605
14.42858386,6.695829747
14.44104052,6.65047622
14.45332575,6.466313415
14.46559906,6.155710475
14.47785974,6.228550988
14.49012613,6.067752121
14.50251269,5.945435034
14.51476693,5.930317192
14.52705169,5.893209761
14.53936386,5.810748803
14.55169821,5.909701952
14.56420922,6.014152498
14.57661271,5.920696746
14.58892059,5.948183732
14.60137987,6.071875169
14.61364436,6.253289275
14.62590027,6.308263247
14.63817859,6.414088142
14.65047026,6.508918243
14.66291022,6.558394818
14.67519665,6.602373995
14.68744063,6.933592174
14.69972777,6.636732727
14.71211505,6.867623408
14.72438884,6.995437892
14.73664594,6.970699605
14.74906325,6.966576557
14.76140237,6.808526389
14.77371454,7.080647548
14.78598404,6.889612997
14.79827356,7.042165768
14.81072068,6.917099983
14.82309675,7.047663165
14.83537245,6.801654642
14.84764099,6.701327144
14.85990405,6.760424163
14.87233973,6.653224919
14.88462901,6.815398135
14.89692926,6.695829747
14.90916824,6.715070637
14.92153573,6.654599268
14.93378949,6.382478108
14.94606829,6.389349855
14.95831561,6.562517865
14.97083211,6.416836841
14.98310328,6.544651325
14.99542809,6.49517475
15.00771165,6.245043179
15.01996756,6.526784784
15.03244448,6.644978823
15.04472566,6.364611568
15.0570066,6.49517475
15.06929135,6.521287387
15.08171916,6.583133105
15.09401107,6.731562828
15.10627031,6.581758756
15.11854172,6.407216396
15.13098693,6.715070637
15.14328909,6.753552417
15.15554762,6.665594062
15.16780329,6.55427177
15.18006921,6.445698176
15.19247961,6.80577769
15.20478344,6.842885121
15.21706152,6.657347967
15.2293303,6.793408546
15.24168253,6.653224919
15.25393987,6.797531594
15.26621342,6.937715222
15.27860832,6.764547211
15.29114437,6.798905944
15.30343461,6.602373995
15.31570029,6.918474332
15.32798243,6.65047622
15.34025741,6.660096665
15.35261774,6.610620091
15.36487579,6.74805502
15.37712121,6.984443098
15.38939309,6.764547211
15.40172982,7.002309639
15.41399503,6.834639025
15.42627072,6.763172862
15.43856859,6.991314844
15.45101118,6.888238647
15.46328616,6.917099983
15.4755218,6.723316733
15.48780179,6.88274125
15.50006223,6.815398135
15.51244092,6.72743978
15.52468395,6.856628614
15.53695154,6.871746456
15.54920387,6.987191796
15.56157398,6.66971711
15.57381773,6.794782896
15.58607149,6.896484743
15.59833598,6.90335649
15.61079311,6.930843476
15.62302589,6.723316733
15.63529301,6.819521183
15.64752698,6.682086254
15.65979266,6.834639025
15.67220759,6.984443098
15.68445611,6.939089571
15.69677496,6.933592174
15.70901275,6.739808924
15.72137403,6.879992552
15.73360395,6.721942383
15.74581409,6.774167656
15.75801945,6.875869504
15.77020741,6.731562828
15.78257322,6.965202208
15.79490185,6.793408546
15.80718803,6.830515977
15.81942821,6.834639025
15.83181238,6.847008169
15.84403491,7.017427481
15.85630989,6.677963206
15.86853766,6.798905944
15.88088083,7.002309639
15.893085,6.917099983
15.90534425,6.804403341
15.91756392,6.633984029
15.92979431,6.840136422
15.94208717,6.889612997
15.95433807,6.726065431
15.96653032,6.94183827
15.9787488,6.772793307
15.99108362,6.76729591
16.00333571,6.664219713
16.01565766,6.888238647
16.02790356,7.047663165
16.04012728,6.763172862
16.05256844,6.794782896
16.06478953,6.706824541
16.07700753,6.904730839
16.08920884,6.871746456
16.10163045,6.66971711
16.11384964,6.923971729
16.12605667,6.830515977
16.13826966,6.778290704
16.15058517,6.610620091
16.16283703,6.811275087
16.17504168,6.937715222
16.18727708,6.633984029
16.19949341,6.790659848
16.21182752,6.962453509
16.22407722,7.036668371
16.23627663,7.009181385
16.24847913,6.682086254
16.26074791,6.856628614
16.27297282,6.680711905
16.28516746,6.879992552
16.29740286,6.893736045
16.30977559,6.706824541
16.32215714,6.958330461
16.33436084,6.72743978
16.34657574,6.847008169
16.35877943,6.860751662
16.3711381,6.829141628
16.38339663,6.873120805
16.3956151,6.750803718
16.40787435,6.933592174
16.42006302,6.653224919
16.43242979,6.783788101
16.44463134,6.879992552
16.45686531,6.822269882
16.46910739,7.017427481
16.48150873,6.701327144
16.49372435,6.847008169
16.50597024,6.838762073
16.51817417,6.785162451
16.53039241,6.877243853
16.5426712,6.657347967
16.55487704,6.914351284
16.56706595,6.826392929
16.57928753,6.671091459
16.59156847,6.763172862
16.60383081,6.772793307
16.61607337,6.988566146
16.6282866,7.042165768
16.64069724,6.842885121
16.65295959,6.746680671
16.66514468,6.702701493
16.67737222,7.013304433
16.68956518,6.914351284
16.7019217,6.94183827
16.71416068,6.772793307
16.72639608,6.819521183
16.73860264,7.05865796
16.75091934,6.815398135
16.76314354,6.908853887
16.77535701,6.804403341
16.78755975,7.017427481
16.79978037,6.966576557
16.81215525,6.822269882
16.82455587,6.933592174
16.83678317,6.691706699
16.84908032,6.912976935
16.86173749,6.785162451
16.87438059,6.954207413
16.88676929,6.716444986
16.89906049,6.959704811
16.91140699,6.851131217
16.92365909,6.914351284
16.93587446,6.753552417
16.94807529,6.798905944
16.96027136,7.013304433
16.9726069,6.918474332
16.98480678,6.933592174
16.99704432,6.730188479
17.00931048,6.988566146
17.02172184,6.98032005
17.03394341,6.875869504
17.04619384,6.871746456
17.05839515,6.822269882
17.07076383,6.978945701
17.08302164,6.710947589
17.09526706,6.962453509
17.10749745,6.706824541
17.11975908,6.90335649
17.13214874,7.145241965
17.1443994,6.92122303
17.15660071,6.94183827
17.16883373,6.793408546
17.18120074,7.040791419
17.19342208,6.815398135
17.20564318,6.826392929
17.21787858,6.829141628
17.23009562,6.798905944
17.24246454,6.896484743
17.25469708,6.763172862
17.26692677,6.826392929
17.27911282,6.734311527
17.29150891,7.07789885
17.30375743,6.86350036
17.31598377,6.770044608
17.32818937,6.892361695
17.34072447,6.889612997
17.35296607,6.928094777
17.3651998,6.789285499
17.37738276,6.948710016
17.38960242,6.804403341
17.40197086,7.036668371
17.41419411,6.856628614
17.42637515,6.912976935
17.43859267,7.090267993
17.4508698,6.797531594
17.46313334,7.005058337
17.47535133,6.877243853
17.48758435,6.995437892
17.4997983,6.794782896
17.51221514,6.99956094
17.52444911,7.094391041
17.53667879,6.867623408
17.54888535,6.776916355
17.56129336,6.750803718
17.5734818,7.108134534
17.58572364,6.917099983
17.59793687,6.889612997
17.61017632,6.954207413
17.622504,6.930843476
17.63474059,6.904730839
17.64696908,6.781039403
17.65918112,7.036668371
17.67158198,6.715070637
17.68383241,6.804403341
17.6960361,6.897859093
17.70827651,6.950084366
17.72061539,6.774167656
17.73283601,6.698578445
17.74505067,7.124626726
17.7572577,6.995437892
17.76944685,6.888238647
17.78173661,6.691706699
17.79392672,6.965202208
17.80616117,7.021550529
17.81835151,6.756301116
17.83076096,6.972073954
17.84299922,6.92122303
17.8553443,7.040791419
17.86755157,6.866249059
17.87981439,7.054534912
17.89216232,6.836013374
17.90442848,6.723316733
17.9166708,7.083396247
17.9289031,7.047663165
17.94126678,6.928094777
17.95349336,6.701327144
17.96568441,7.007807036
17.97788763,7.016053132
17.99008417,6.866249059
18.00246978,6.885489949
18.01474237,6.859377312
18.02697182,7.186472444
18.03917289,6.910228236
18.05147862,6.950084366
18.06369853,6.815398135
18.07592916,6.856628614
18.0881176,7.145241965
18.10037899,6.98032005
18.11283994,6.86350036
18.12508273,6.643604474
18.13729286,6.962453509
18.14950657,6.933592174
18.16184258,6.819521183
18.17408156,6.875869504
18.18628979,6.793408546
18.19851255,6.995437892
18.21087933,6.770044608
18.22314763,6.987191796
18.23535156,6.856628614
18.24756098,7.005058337
18.25977182,7.013304433
18.27215171,6.889612997
18.28438687,6.838762073
18.29661059,6.776916355
18.30882144,7.053160562
18.32127619,6.930843476
18.33347368,7.021550529
18.34570503,6.814023786
18.35789919,7.017427481
18.37023187,7.062781007
18.38255262,6.925346078
18.39477706,6.908853887
18.40699792,6.908853887
18.41922927,7.05728361
18.43155146,6.842885121
18.44377494,6.90335649
18.45600343,6.992689194
18.46822405,7.091642343
18.48042536,6.88274125
18.49286556,6.845633819
18.50507355,7.179600697
18.51729894,7.020176179
18.52951455,6.88274125
18.54188538,6.873120805
18.55413675,7.223579875
18.56636691,6.86350036
18.57856011,7.016053132
18.59089899,6.954207413
18.60312891,7.036668371
18.61537743,7.062781007
18.62760639,6.974822653
18.63982654,6.877243853
18.65217161,6.875869504
18.6644361,7.186472444
18.67665815,7.047663165
18.68895936,7.05728361
18.70143771,6.840136422
18.71370077,7.090267993
18.72592306,7.002309639
18.73817563,7.061406658
18.75042319,6.885489949
18.76273036,7.009181385
18.7749176,6.94183827
18.78714323,6.98032005
18.79934096,7.066904055
18.81167459,6.798905944
18.82391667,6.950084366
18.83613706,6.995437892
18.84836459,7.1741033
18.86077738,6.871746456
18.87299562,7.053160562
18.88535571,6.910228236
18.89754343,7.104011486
18.90975738,7.099888438
18.92207503,6.871746456
18.93430328,6.974822653
18.94655252,6.978945701
18.95878482,7.156236759
18.97115517,6.912976935
18.98339033,7.011930084
18.99559164,6.871746456
19.00781083,7.182349396
19.02004409,6.974822653
19.0324297,6.923971729
19.04462457,6.934966523
19.05682945,7.101262788
19.06901646,7.05865796
19.08147407,6.776916355
19.09369588,6.978945701
19.10594416,7.05728361
19.11816716,7.119129328
19.13042855,6.743931972
19.14277649,7.061406658
19.1549933,6.930843476
19.16718793,7.021550529
19.17944026,6.996812242
19.19171929,7.075150151
19.20392585,6.98032005
19.21614957,6.925346078
19.22835946,7.080647548
19.24071097,6.910228236
19.25296187,7.101262788
19.26518822,6.814023786
19.27742529,7.186472444
19.28960896,7.036668371
19.3019588,6.889612997
19.31416845,6.859377312
19.32638359,7.104011486
19.33856821,7.13562152
19.35087347,6.842885121
19.36309648,6.98032005
19.37532377,6.984443098
19.38754368,7.187846793
19.39986753,6.945961318
19.41217852,6.866249059
19.42442989,6.804403341
19.43662429,6.950084366
19.44883513,7.044914467
19.4612112,6.867623408
19.47342396,7.080647548
19.48561311,6.892361695
19.4978323,6.970699605
19.51002526,7.005058337
19.52253079,7.249692511
19.53474259,6.86350036
19.54698086,6.808526389
19.55915666,6.99956094
19.57146382,6.930843476
19.58390045,7.03804272
19.59623504,6.830515977
19.60845399,7.084770596
19.62085199,6.92122303
19.63308048,7.011930084
19.6453023,6.92122303
19.65751243,7.028422275
19.66976333,7.032545323
19.68211913,6.988566146
19.69443035,6.976197002
19.70665169,6.866249059
19.71889186,7.121878027
19.73125339,6.958330461
19.74350309,7.13562152
19.75571489,6.900607791
19.7679286,6.995437892
19.78015471,6.879992552
19.79264808,7.069652754
19.80485964,6.970699605
19.8170979,6.815398135
19.82931304,6.950084366
19.84171867,7.069652754
19.85392356,7.091642343
19.86615348,6.892361695
19.87836552,7.047663165
19.89069104,6.790659848
19.90292645,7.066904055
19.91529393,7.029796624
19.92751455,6.900607791
19.9397552,6.801654642
19.95212245,6.99956094
19.96434236,7.156236759
19.97655821,6.871746456
19.98879933,6.972073954
20.00120449,6.847008169
20.01344323,7.084770596
20.02566504,6.972073954
20.03790092,7.094391041
20.05012417,6.928094777
20.0624938,7.011930084
20.07470107,7.110883233
20.08693409,7.094391041
20.09913301,7.139744568
20.11145496,6.992689194
20.1236856,7.005058337
20.1359036,6.851131217
20.14810276,7.121878027
20.16031027,6.972073954
20.1727097,7.11638063
20.18493629,6.910228236
20.19715834,6.893736045
20.20940804,7.03804272
20.2217474,7.017427481
20.23398924,7.149365013
20.24618483,6.840136422
20.25841904,7.066904055
20.27076793,6.88274125
20.283005,7.03804272
20.29518342,7.108134534
20.30739188,7.054534912
20.31958771,6.948710016
20.3320353,6.875869504
20.34427476,7.149365013
20.3565371,6.99956094
20.36880136,7.104011486
20.3811326,6.873120805
20.39331961,7.080647548
20.40556192,7.145241965
20.41778779,7.149365013
20.43011618,7.025673577
20.44251299,6.830515977
20.45473957,7.071027103
20.46693659,6.996812242
20.47915983,7.146616314
20.49158287,6.923971729
20.50382471,6.930843476
20.51604724,6.829141628
20.52828884,7.262061655
20.54048443,7.007807036
20.55283332,6.808526389
20.56504536,7.167231554
20.57725286,7.036668371
20.5894537,7.069652754
20.60178947,6.822269882
20.61401033,7.044914467
20.62627602,6.923971729
20.63852739,7.09576539
20.65093923,6.984443098
20.66313744,6.875869504
20.67537117,6.970699605
20.68763924,6.82501858
20.69993329,6.834639025
20.71236634,6.914351284
20.72461414,7.141118917
20.7368331,6.781039403
20.74905729,6.917099983
20.76137233,6.859377312
20.77359414,7.042165768
20.78588343,6.948710016
20.79813814,6.885489949
20.81035757,7.028422275
20.8227613,7.020176179
20.83498478,7.054534912
20.84723401,6.778290704
20.85945153,7.047663165
20.87179279,6.966576557
20.88401937,7.186472444
20.89624023,6.847008169
20.90843844,6.918474332
20.92081881,7.104011486
20.93305278,7.167231554
20.94532371,7.066904055
20.95762515,6.923971729
20.96985388,7.124626726
20.98217797,7.028422275
20.99445987,7.165857204
21.00669408,6.900607791
21.01895666,7.115006281
21.03145361,6.918474332
21.0437932,7.119129328
21.05618358,7.042165768
21.06845331,7.054534912
21.08085585,6.984443098
21.09311771,7.066904055
21.10533977,7.091642343
21.11756992,6.992689194
21.12978029,7.07789885
21.14205813,6.873120805
21.15428567,7.1741033
21.16651201,6.976197002
21.17872429,7.025673577
21.19109845,6.908853887
21.20331597,7.069652754
21.21552205,7.053160562
21.22772408,6.90335649
21.23997402,6.965202208
21.25239968,6.893736045
21.26462626,7.110883233
21.27683258,6.794782896
21.28905153,6.984443098
21.30140471,6.847008169
21.31363964,7.11638063
21.32587647,6.948710016
21.33813715,7.119129328
21.35035181,6.987191796
21.36272025,6.851131217
21.37492013,7.241446415
21.38714647,7.099888438
21.39934683,6.950084366
21.41168475,6.785162451
21.42390752,7.219456827
21.43609643,7.075150151
21.44830394,7.07789885
21.46080351,6.917099983
21.47300768,7.025673577
21.48524594,7.119129328
21.49746203,6.995437892
21.50968313,6.954207413
21.52204323,6.836013374
21.53428793,7.11638063
21.54647446,6.94183827
21.55867052,6.984443098
21.57099509,6.783788101
21.58323669,7.011930084
21.59544635,7.020176179
21.60764146,6.958330461
21.6198504,6.92122303
21.63228345,6.914351284
21.6444993,7.062781007
21.65673208,6.995437892
21.66900349,7.091642343
21.68141747,6.849756867
21.6936357,6.900607791
21.70629716,6.829141628
21.71890688,7.260687305
21.73135829,7.075150151
21.7436378,6.815398135
21.75586462,6.855254265
21.76813364,7.295046038
21.78038144,6.908853887
21.79280376,6.954207413
21.80502915,6.838762073
21.81727242,7.047663165
21.82952332,6.569389612
21.84189796,6.856628614
21.85411763,6.705450192
21.86634707,6.313760644
21.87858057,6.361862869
21.89099622,5.982542465
21.90338969,6.007280752
21.91580415,5.813497502
21.92808962,5.553745486
21.94035959,5.33247525
21.95276046,5.291244771
21.96505952,5.11945111
21.97731495,4.900929572
21.98968983,4.788232931
22.00205708,4.476255641
22.01432133,4.480378689
22.02659702,4.039212567
22.03883696,4.283846741
22.0512886,4.061202155
22.06357384,3.925141576
22.07586789,4.176647496
22.08813238,3.893531542
22.10038328,3.892157193
22.11278987,4.173898797
22.12502289,4.028217773
22.13726854,4.274226296
22.14949203,4.24673931
22.16178322,4.209631879
22.17400527,4.590326633
22.18625474,4.422656019
22.19847989,4.5559679
22.21089888,4.698900227
22.22315025,4.98339053
22.23540831,5.012251865
22.24761963,5.17717378
22.25987411,5.015000564
22.27217484,4.971021386
22.28444052,5.001257071
22.29667854,5.032867104
22.30894709,5.116702411
22.32126904,5.155184191
22.33353472,5.06035409
22.34576821,5.162055938
22.35805345,5.02187231
22.37029862,5.155184191
22.38273501,5.123574158
22.39496636,4.900929572
22.40718699,4.900929572
22.41941905,4.682408035
22.43182135,4.458389101
22.44406867,4.337446363
22.45629692,4.588952283
22.46851802,4.520234819
22.48092008,4.213754927
22.49316549,4.213754927
22.50553799,4.496870881
22.51776624,4.069448251
22.53001738,4.220626673
22.5423975,4.359435952
22.55464244,4.157406606
22.56687212,4.241241913
22.57910156,4.222001023
22.59151363,4.039212567
22.60376072,4.197262735
22.61597943,4.32370287
22.62822509,4.085940443
22.64047766,4.403415129
22.65290904,4.47900434
22.66513944,4.250862358
22.67739272,4.439148211
22.68961167,4.503742627
22.70199132,4.468009546
22.71425366,4.307210679
22.72651625,4.544973106
22.73877478,4.468009546
22.75114489,4.474881292
22.76339006,4.474881292
22.77562785,4.671413241
22.78785396,4.606818824
22.80013013,4.436399512
22.81249475,4.404789478
22.82475305,4.778612486
22.83700514,4.759371595
22.84925675,4.624685365
22.86165524,4.359435952
22.87393236,4.573834441
22.88613582,4.564213996
22.89837193,4.722264165
22.91078448,4.395169033
22.92305708,4.282472391
22.9353056,4.616439269
22.94758105,4.727761562
22.95982504,4.443271258
22.972157,4.2659802
22.98439288,4.626059714
22.99665785,4.657669748
23.00890613,4.347066808
23.02137113,4.32370287
23.033638,4.388297287
23.04588914,4.474881292
23.05813122,4.287969789
23.07044601,4.520234819
23.08281469,4.40066643
23.095083,4.069448251
23.1073494,4.407538177
23.11964107,4.386922938
23.13200831,4.165652702
23.14427042,4.190390989
23.15650225,4.307210679
23.16876483,4.121673524
23.18121624,4.230247118
23.19347906,4.305836329
23.2057128,4.063950854
23.2179575,4.378676842
23.23024297,4.211006228
23.24268818,4.05295606
23.25491595,4.237118865
23.26717806,4.116176127
23.27940917,4.157406606
23.29178739,4.353938555
23.30404258,4.076319998
23.31629324,4.18901664
23.32855082,4.378676842
23.34097672,4.096935237
23.35322428,4.18901664
23.36549997,4.224749721
23.37772799,4.095560888
23.38998032,4.241241913
23.40239501,4.282472391
23.41467166,4.117550476
23.42689872,4.241241913
23.4391458,4.198637085
23.45156145,4.142288764
23.46381164,4.253611056
23.47603846,4.171150099
23.4882803,4.150534859
